CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned
CUS00654,55.0,MALE,Kano,desktop,card,Fashion,133312.99,5,26662.6,1,2,0,4.2,3,0,0.4,No
CUS00655,23.0,male,Lagos,mobile,Debit Card,Auto,56611.95,3,18870.65,80,2,5,4.3/5,3,0,1.5,YES
CUS00656,61.0 years,Male,Lagos,Mobile,Transfer,Beauty,71595.99,11,6508.73,84,0,1,1.3,4,1,1.9,YES
CUS00657,62.0 years,M,Borno,Mobile,USSD,Electronics,119606.42,10,11960.64,1,0,2,2.8,6,0,2.4 years,Y
CUS00658,49.0,F,Enugu,Mobile,USSD,Books,61267.49,14,4376.25,23,0,1,5.0,3,1,2.0,no
CUS00659,62.0,Female,Lagos,Desktop,nan,FASHION,84770.2,1,84770.2,59,0,6,4.1,5,1,2.4,yes
CUS00660,64.0,Male,Lagos,mobile,Transfer,food,102944.37,13,7918.8,64,0,0,4.2,5,1,1.9,N
CUS00661,38.0,female,Kano,MOBILE,Transfer,Food,120333.33,20,6016.67,24,1,3,4.7,5,2,2.4,N
CUS00662,33.0,Male,Delta,Mobile,USSD,Electronics,5004.36,5,1000.87,35,1,4,,4,1,1.3 years,1
CUS00663,38.0,F,Rivers,Mobile,card,Beauty,117163.55,17,6891.97,27,1,0,4.3,2,2,1.5,False
CUS00664,28.0,m,Rivers,Laptop,Transfer,Electronics,74482.42,6,12413.74,48,2,1,4.2,3,1,1.1,No
CUS00665,54.0,FEMALE,Abuja,Mobile,POS,FASHION,NGN116835.6,1,116835.6,80,3,2,4.0,4,0,4.9,1
CUS00666,53.0,Female,Lagos,Tablet,Transfer,Fashion,119961.93,6,19993.66,21,1,1,3.2,7,2,4.2,yes
CUS00667,52.0,FEMALE,Kano,mobile,POS,Fashion,157356.18,13,12104.32,75,2,1,3.7,3,1,2.8,YES
CUS00668,36.0,Male,Imo,mobile,Card,Food,145905.41,3,48635.14,21,0,2,2.9,5,0,4.0,1
CUS00669,37.0,Male,Rivers,Mobile,transfer,Food,145595.72,4,36398.93,19,2,4,3.5,3,1,3.2,NO
CUS00670,35.0,male,Kano,Mobile,POS,Books,NGN149965.16,10,14996.52,69,2,2,2.3,4,2,2.3,Y
CUS00671,64.0,Female,Anambra,Mobile,Transfer,Food,98112.05,8,12264.01,72,2,5,2.7,7,1,0.0 yrs,True
CUS00672,58.0,Female,Delta,mobile,N/A,Fashion,86448.33,10,8644.83,70,1,1,3.2,5,2,1.6 years,YES
CUS00673,31.0 years,F,Lagos,mobile,Cash,Fashion,124276.77,9,13808.53,5,0,0,2.6 stars,1,2,1.5,No
CUS00674,32.0,Male,Abuja,Mobile,N/A,Beauty,117943.64,10,11794.36,31,0,6,3.0,2,1,0.3,True
CUS00675,48.0,Female,Enugu,mobile,transfer,Electronics,71092.02,5,14218.4,69,0,1,3.3,6,0,0.0,NO
CUS00676,18.0,M,Rivers,MOBILE,Transfer,Sports,103217.05,9,11468.56,46,3,0,3.9,4,0,2.7,1
CUS00677,20.0,female,Anambra,Mobile,Transfer,Beauty,83420.66,3,27806.89,12,0,0,4.4,1,1,2.5,No
CUS00678,33.0,male,Imo,Tablet,Transfer,Home,46573.02,14,3326.64,58,2,5,3.0,2-3 days,1,0.2,Yes
CUS00679,40.0,Female,Kano,desktop,Card,FASHION,143070.73,4,35767.68,23,2,2,4.8,5 days,1,0.9,no
CUS00680,28.0,M,Kaduna,Mobile,Card,FASHION,87483.97,13,6729.54,98,0,2,4.4,5,1,3.7 years,no
CUS00681,29.0,Male,Bauchi,Desktop,Card,food,177191.87,6,29531.98,91,2,2,4.0,4,1,0.7,1
CUS00682,27.0,Male,Lagos,mobile,USSD,Fashion,1185285.0,9,1316.98,63,0,5,3.7,8,1,2.3,N
CUS00683,49.0,female,Lagos,Phone,Debit Card,Electronics,,5,11988.99,85,0,2,3.8,5,0,1.7,no
CUS00684,33.0,Female,Anambra,MOBILE,Card,Fashion,86468.75,2,43234.38,46,0,7,4.7,3,2,2.8,NO
CUS00685,25.0,Male,Kano,mobile,Card,electronics,136182.15,1,136182.15,67,0,3,4.7,2,0,0.7,N
CUS00686,55.0,male,Oyo,desktop,transfer,food,102976.12,2,51488.06,89,1,5,4.8,2,2,2.1 yrs,no
CUS00687,,male,Lagos,Desktop,Transfer,electronics,-98971.27,6,16495.21,52,1,4,3.5,4,0,2.3,Yes
CUS00688,41.0,male,Oyo,mobile,Card,Electronics,34273.13,9,3808.13,37,1,2,4.1,3,2,2.3,1
CUS00689,45.0,Female,Imo,Tablet,Transfer,food,₦32937.64,13,2533.66,1,1,1,4.8,7 days,1,2.1,NO
CUS00690,25.0,Female,Kaduna,Mobile,POS,Food,99512.71,5,19902.54,42,0,3,2.9,6,1,2.5,No
CUS00691,45.0,Female,Anambra,desktop,Bank Transfer,Electronics,23615.23,3,7871.74,69,0,4,3.2,5,1,5.3,Yes
CUS00692,53.0,Male,Kano,mobile,USSD,Food,61065.5,1,61065.5,73,1,1,3.5,1,1,5.8,False
CUS00693,43.0,male,Kano,Desktop,transfer,Electronics,107541.28,10,10754.13,60,0,3,4.4,2,0,1.0,no
CUS00694,25.0,MALE,Borno,PC,card,Beauty,40795.41,14,2913.96,28,0,5,4.4,6,2,0.0,N
CUS00695,45.0,female,Imo,Mobile,transfer,Fashion,157241.02,14,11231.5,1,2,7,3.3,2 days,0,2.9,NO
CUS00696,45.0,female,Imo,Desktop,transfer,Food,NGN140077.14,11,12734.29,30,3,4,2.0,6,0,2.3,1
CUS00697,54.0,M,Delta,Mobile,transfer,Sports,NGN14286.1,11,1298.74,35,3,6,3.7,4,1,3.6,1
CUS00698,58.0,male,Bauchi,tablet,Transfer,electronics,43043.29,16,2690.21,35,1,1,2.6,4,1,2.4,1
CUS00699,53.0,Female,Rivers,desktop,Card,Home,500.0,9,55.56,63,1,4,2.0,2-3 days,1,2.1,True
CUS00700,44.0,F,Rivers,Desktop,Cash,Food,49783.39,11,4525.76,104,3,5,2.2,3,0,3.7,YES
CUS00701,34.0,M,Borno,desktop,POS,Auto,119487.48,6,19914.58,48,0,1,3.8,4,1,3.9,No
CUS00702,26.0,Male,Enugu,Desktop,card,FASHION,66374.73,1,66374.73,38,2,2,4.9,6,0,0.0,N
CUS00703,50.0,Female,Abuja,tablet,Bank Transfer,Electronics,105735.88,4,26433.97,37,1,6,3.5,2,2,0.8,True
CUS00704,37.0,f,Anambra,Tablet,nan,Beauty,16494.96,7,2356.42,48,2,1,3.7,3,0,1.8,Y
CUS00705,-30.0,Female,Kaduna,Desktop,Transfer,Fashion,120908.89,8,15113.61,20,1,0,4.7,4,0,2.1,N
CUS00706,45.0,Male,Kano,PC,transfer,Electronics,60020.08,17,3530.59,48,2,6,2.0,5,0,1.7,yes
CUS00707,46.0,M,Bauchi,Mobile,transfer,Home,85547.64,8,10693.46,58,1,5,4.0,2,1,2.7,No
CUS00708,30.0,female,Oyo,Mobile,nan,electronics,80820.65,13,6216.97,51,0,3,3.5,1,1,3.5,1
CUS00709,63.0,F,Anambra,mobile,nan,Fashion,2778032.0,5,5556.06,58,3,2,4.1,5,2,4.6,yes
CUS00710,52.0,male,Enugu,Laptop,transfer,Auto,33111.21,6,5518.54,58,0,2,3.0,1,0,2.9,NO
CUS00711,23.0,Male,Anambra,Desktop,Transfer,electronics,128550.75,1,128550.75,1,2,3,2.7,6,1,0.7,YES
CUS00712,35.0,male,Enugu,Mobile,Debit Card,FASHION,102954.65,4,25738.66,64,0,6,3.6,3,0,1.8,N
CUS00713,22.0,Female,Kano,Desktop,Card,Fashion,132252.21,10,13225.22,24,2,3,5.0,1,0,1.9 years,False
CUS00714,64.0,MALE,Abuja,mobile,Debit Card,FASHION,99609.62,8,12451.2,12,2,7,4.4,3,2,2.8,NO
CUS00715,42.0,male,Enugu,Mobile,POS,Fashion,91434.58,12,7619.55,11,1,1,3.0,4,0,2.6,0
CUS00716,19.0,Male,Kano,desktop,USSD,Beauty,7329.52,8,916.19,58,1,2,2.2,2,1,5.1,True
CUS00717,27.0,Male,Kano,Laptop,transfer,Electronics,NGN72833.5,6,12138.92,38,1,2,1.8,4,1,1.3,True
CUS00718,47.0,Male,Abuja,Tablet,USSD,Electronics,83767.71,18,4653.76,1,0,0,4.8,5,0,2.6,0
CUS00719,62.0,Female,Rivers,Desktop,USSD,Home,172889.82,7,24698.55,59,1,2,2.5,3,1,5.5,YES
CUS00720,22.0,Female,Anambra,Desktop,Transfer,Food,115913.05,13,8916.39,1,0,3,3.2,2,0,1.1,no
CUS00721,50.0,male,Borno,Mobile,Debit Card,Fashion,154122.75,,30824.55,49,1,4,4.8,3,2,2.2,False
CUS00722,18.0,M,Lagos,Phone,N/A,Fashion,111889.2,11,10171.75,52,0,7,1.9,6 days,2,0.6,yes
CUS00723,,Female,Lagos,Desktop,N/A,Home,52991.35,12,4415.95,71,0,3,5.0/5,7,1,2.1,yes
CUS00724,49.0,Male,Borno,Desktop,Transfer,Electronics,90270.59,9,10030.07,98,3,5,3.2,1,3,0.8,yes
CUS00725,64.0,Male,Oyo,desktop,Bank Transfer,Auto,95630.06,1,95630.06,4,2,3,2.4,6,0,3.6,Y
CUS00726,28.0,FEMALE,Imo,Desktop,ussd,Electronics,42738.0,8,5342.25,43,0,6,3.3,4,1,2.2,no
CUS00727,38.0,Female,Oyo,mobile,Transfer,Fashion,,14,4835.9,36,1,7,2.8,5-6 days,2,0.6,1
CUS00728,-43.0,male,Imo,Mobile,Card,Food,75740.49,10,7574.05,58,0,4,3.9,2,0,3.3,No
CUS00729,420.0,MALE,Borno,MOBILE,Transfer,Food,157252.89,10,15725.29,51,1,1,2.9,1,0,2.3,NO
CUS00730,39.0,male,Lagos,PC,POS,Food,50000.0,1,500.0,34,0,1,1.6/5,5,0,,Yes
CUS00731,44.0,FEMALE,Kaduna,mobile,transfer,Fashion,NGN139261.83,4,34815.46,31,2,3,3.3,2,3,0.3,Y
CUS00732,30.0,Female,Lagos,Laptop,ussd,food,42844.21,10,4284.42,11,0,3,2.1,1-2 days,0,2.6,No
CUS00733,50.0,f,Oyo,Mobile,Transfer,Sports,23256.44,10,2325.64,74,0,4,3.7,1,0,,False
CUS00734,51.0,Male,Bauchi,Tablet,ussd,Electronics,138097.4,14,9864.1,58,1,3,2.3,5,0,1.4,Yes
CUS00735,58.0,Male,Borno,mobile,Card,Food,117935.41,7,16847.92,72,0,3,3.0,4,1,0.1,No
CUS00736,52.0,male,Oyo,mobile,USSD,electronics,141453.34,,14145.33,35,1,1,3.7,5,0,1.9 years,0
CUS00737,18.0,m,Kaduna,Desktop,transfer,Fashion,121031.59,8,15128.95,25,0,3,3.3,5 days,0,3.8,no
CUS00738,38.0,MALE,Anambra,Desktop,Card,Electronics,177693.03,3,59231.01,12,1,6,3.8,3,1,3.7,No
CUS00739,23.0,Male,Imo,Mobile,Bank Transfer,Books,110142.57,1,110142.57,55,2,5,4.2,3,0,1.4,Yes
CUS00740,45.0,Female,Lagos,Desktop,Transfer,Sports,77958.52,10,7795.85,13,0,4,2.3,2,0,0.1,N
CUS00741,34.0,m,Abuja,Mobile,transfer,Beauty,NGN100431.69,8,12553.96,100,0,5,3.4,3,2,1.4,True
CUS00742,22.0,Female,Bauchi,desktop,USSD,Electronics,140956.11,4,35239.03,5,1,2,1.0,2,1,1.3,YES
CUS00743,48.0,female,Kano,Mobile,card,Electronics,49928.11,1,49928.11,53,0,1,3.7,4,1,2.7,False
CUS00744,22.0,MALE,Kaduna,Mobile,Card,Sports,55665.01,11,5060.46,92,1,1,3.2,6,1,1.8,YES
CUS00745,55.0,M,Oyo,mobile,Card,Fashion,71096.8,6,11849.47,62,1,2,2.5,2,0,0.9,NO
CUS00746,20.0 years,Female,Imo,mobile,POS,Beauty,500.0,10,50.0,50,2,2,3.8,6,2,3.7,YES
CUS00747,40.0,M,Abuja,Phone,Transfer,Beauty,91213.53,17,5365.5,15,0,5,4.7,4,0,2.2,0
CUS00748,54.0,Female,Enugu,mobile,Bank Transfer,Fashion,NGN500.0,1,500.0,3,0,2,3.0,4,1,-2.7,1
CUS00749,54.0,FEMALE,Rivers,Desktop,nan,food,87387.67,4,21846.92,68,0,1,2.6,1,1,0.0,yes
CUS00750,-27.0,M,Lagos,MOBILE,Transfer,Auto,123938.04,6,20656.34,90,0,6,3.7,1,2,0.0,NO
CUS00751,27.0,FEMALE,Rivers,mobile,Transfer,Home,63540.56,15,4236.04,31,1,2,2.2,4,2,0.0,1
CUS00752,36.0,Male,Kaduna,Mobile,transfer,Electronics,160470.21,1,160470.21,10,0,3,2.8,5,0,1.3,0
CUS00753,34.0,f,Enugu,mobile,N/A,Electronics,19277.46,17,1133.97,1,4,3,4.7 stars,2,1,2.9 years,Y
CUS00754,38.0,M,Enugu,PC,POS,Food,138606.73,8,17325.84,15,2,0,36.0,7,1,0.0,Y
CUS00755,31.0,Male,Enugu,Desktop,card,Fashion,115381.17,7,16483.02,41,1,5,1.6,5,0,4.4,Y
CUS00756,26.0,Male,Kano,Mobile,Debit Card,food,7778.5,7,1111.21,92,2,4,1.7,2,0,2.3,Yes
CUS00757,63.0,female,Kaduna,Mobile,Card,Fashion,206985.74,5,41397.15,65,0,6,3.7,4,0,4.0,NO
CUS00758,18.0,male,Anambra,Mobile,nan,Food,NGN82131.46,13,6317.8,54,4,1,4.4,8,0,0.7,True
CUS00759,62.0,MALE,Rivers,Desktop,N/A,Food,45513.22,2,22756.61,32,0,3,1.9,1,0,2.8,Y
CUS00760,30.0,Male,Anambra,mobile,Transfer,Sports,21681.08,9,2409.01,27,0,3,3.9,5,1,2.1,No
CUS00761,21.0,Male,Abuja,Mobile,Transfer,Electronics,75099.19,6,12516.53,87,0,3,4.8,3,1,3.2,0
CUS00762,18.0,F,Delta,PC,Card,Food,79266.69,4,19816.67,51,1,0,5.0,5,0,1.6,0
CUS00763,57.0,Female,Bauchi,tablet,Transfer,Fashion,89619.05,20,4480.95,1,0,3,3.8/5,6-7 days,0,2.7,0
CUS00764,49.0,M,Bauchi,mobile,Bank Transfer,electronics,71599.17,10,7159.92,24,1,0,4.0,3,0,3.7,0
CUS00765,51.0,f,Anambra,MOBILE,USSD,Electronics,113495.14,11,10317.74,19,0,3,1.4,6,0,1.0,True
CUS00766,45.0,f,Delta,Mobile,Card,FASHION,67556.66,13,5196.67,28,0,0,5.0/5 stars,8 days,0,2.4,no
CUS00767,480.0,m,Delta,Tablet,Transfer,Auto,500.0,1,500.0,61,0,0,2.9,4,1,0.0,no
CUS00768,25.0,female,Lagos,mobile,nan,Fashion,78278.73,16,4892.42,41,1,4,2.6,5,1,3.1,YES
CUS00769,56.0,Female,Abuja,MOBILE,transfer,Books,500.0,1,500.0,42,0,1,3.2,2,0,4.9,N
CUS00770,43.0,M,Kaduna,MOBILE,USSD,Electronics,100919.68,4,25229.92,84,0,1,5.0 stars,4 days,1,0.1,0
CUS00771,51.0,F,Delta,Mobile,Transfer,food,40931.49,500,8186.3,24,1,5,,3,0,1.9,NO
CUS00772,20.0,MALE,Oyo,PC,nan,Beauty,92351.22,10,9235.12,100,4,3,3.6,5,0,3.3,True
CUS00773,29.0,Male,Borno,Mobile,Bank Transfer,Fashion,144133.37,9,16014.82,24,1,4,45.0,6,1,2.0,NO
CUS00774,18.0,M,Bauchi,Phone,Transfer,Food,42306.31,7,6043.76,47,0,2,3.5,3,3,2.2 years,no
CUS00775,61.0,Male,Oyo,Laptop,Card,Electronics,132756.53,7,18965.22,36,0,8,2.5,7,1,1.4,yes
CUS00776,22.0,F,Abuja,Mobile,Card,N/A,65497.47,3,21832.49,48,1,1,5.0,7,0,1.4,N
CUS00777,47.0,FEMALE,Delta,desktop,Card,Electronics,163893.77,1,163893.77,58,0,6,2.9,5,1,1.9,yes
CUS00778,47.0 years,female,Rivers,Mobile,card,Home,68568.13,11,6233.47,58,2,2,,2,1,2.1,NO
CUS00779,34.0,Female,Bauchi,Desktop,POS,Food,47177.82,11,4288.89,22,1,0,4.8,2,1,0.2,0
CUS00780,64.0,f,Lagos,mobile,Cash,food,115925.73,15,7728.38,11,2,3,4.1,2,3,1.9,Yes
CUS00781,40.0,male,Imo,mobile,Bank Transfer,Fashion,6538946.0,4,16347.36,120,0,3,5.0,5,0,4.4,no
CUS00782,32.0,Male,Lagos,PC,USSD,Beauty,47134.77,11,4284.98,30,2,0,5.0,1,1,1.4,NO
CUS00783,54.0,Female,Borno,desktop,ussd,Food,63497.21,6,10582.87,65,0,1,3.3,5,2,0.1,No
CUS00784,38.0,Female,Enugu,Tablet,ussd,Home,82992.71,13,6384.05,1,0,2,2.7,1,2,1.8,no
CUS00785,31.0,Male,Imo,MOBILE,Transfer,Electronics,145398.11,13,11184.47,36,4,3,,5,0,0.9,yes
CUS00786,19.0,f,Kano,Laptop,USSD,Fashion,500.0,9,55.56,41,0,0,5.0,4,0,0.0,False
CUS00787,28.0,M,Delta,Mobile,transfer,Fashion,86038.63,6,14339.77,59,0,5,31.0,6,2,2.2 yrs,no
CUS00788,56.0,FEMALE,Abuja,Laptop,Card,Home,113120.66,12,9426.72,1,0,2,4.6,6,3,0.9,No
CUS00789,55.0,Female,Bauchi,Mobile,USSD,Fashion,93705.19,11,8518.65,49,4,0,2.8,6,1,1.1,Yes
CUS00790,51.0 years,Male,Kano,MOBILE,card,Beauty,143943.93,4,35985.98,10,3,4,5.0,6,0,2.2,0
CUS00791,55.0,M,Abuja,Mobile,nan,Fashion,NGN81654.46,1,81654.46,54,3,2,2.8,4,0,0.0,Yes
CUS00792,51.0,Male,Borno,Mobile,Cash,electronics,76695.19,6,12782.53,13,0,5,2.3,1,3,0.0,NO
CUS00793,35.0,M,Anambra,Desktop,Bank Transfer,food,111654.83,15,7443.66,19,4,3,3.3/5,1,1,3.0,YES
CUS00794,47.0,m,Delta,mobile,USSD,Beauty,89469.12,13,6882.24,36,1,2,3.0,1,0,0.0,N
CUS00795,32.0,F,Kaduna,Desktop,Debit Card,Food,67431.61,2,33715.8,13,2,2,4.1,1,0,0.5,N
CUS00796,44.0,male,Kaduna,Mobile,card,Fashion,108226.48,2,54113.24,30,1,3,3.4,4,1,0.0,Y
CUS00797,51.0,Male,Delta,mobile,POS,Electronics,55636.23,14,3974.02,9,0,2,4.1,2,1,1.3,no
CUS00798,55.0,Male,Imo,PC,USSD,Fashion,57497.03,2,28748.52,1,0,1,3.2,3,0,2.6,0
CUS00799,50.0,Male,Enugu,Desktop,transfer,Home,61240.27,10,6124.03,75,0,4,2.8,4,0,-2.2,no
CUS00800,41.0,F,Enugu,Mobile,transfer,Beauty,145888.11,4,36472.03,6,1,2,2.9,3,0,5.6,0
CUS00801,32.0,Male,Imo,Desktop,USSD,food,500.0,16,31.25,39,1,3,5.0,,2,3.6,False
CUS00802,47.0,Female,Kaduna,Mobile,Card,Food,102801.95,4,25700.49,67,0,5,3.7,3,0,0.6,0
CUS00803,59.0,F,Rivers,MOBILE,Card,Home,86542.23,13,6657.09,26,3,2,1.5,2 days,1,0.2,True
CUS00804,34.0,Female,Imo,MOBILE,Card,Food,NGN9360.83,8,1170.1,20,0,3,3.0,3,2,6.1,Y
CUS00805,22.0,Male,Bauchi,mobile,Bank Transfer,Beauty,98937.71,9,10993.08,51,1,1,3.6,6,1,3.6,True
CUS00806,-46.0,Female,Kaduna,Desktop,Transfer,Fashion,106408.84,1,106408.84,78,2,3,5.0,3,0,2.9,no
CUS00807,21.0,m,Rivers,MOBILE,Transfer,Food,111533.77,1,111533.77,9,2,3,4.5/5,7,1,2.1,YES
CUS00808,27.0,male,Borno,mobile,ussd,Food,500.0,6,83.33,40,0,4,2.6,6,1,2.4,1
CUS00809,34.0,M,Kano,MOBILE,Transfer,Home,146487.52,9,16276.39,1,1,1,5.0,2,2,0.0,no
CUS00810,27.0,Male,Rivers,mobile,card,food,51801.85,2,25900.92,33,2,2,3.5,1,1,2.2,False
CUS00811,34.0,f,Kano,MOBILE,Transfer,Fashion,115895.55,2,57947.78,46,3,4,4.7,3,0,2.1,True
CUS00812,37.0,male,Abuja,mobile,N/A,Electronics,118348.32,10,11834.83,19,0,3,,6,2,0.6,Yes
CUS00813,41.0,Female,Oyo,Desktop,Bank Transfer,Food,45548.63,10,4554.86,31,1,1,1.1,3,2,1.2,Yes
CUS00814,22.0,FEMALE,Abuja,Laptop,Bank Transfer,Beauty,114720.7,7,16388.67,2,3,5,2.1,5,0,4.3,1
CUS00815,51.0,Female,Kaduna,mobile,USSD,Fashion,67652.8,11,6150.25,47,0,0,1.0,6,2,1.8,YES
CUS00816,23.0,F,Kano,mobile,Debit Card,Books,-500.0,2,250.0,76,0,4,5.0,2,1,5.1,No
CUS00817,19.0,male,Kaduna,Mobile,Card,N/A,137548.39,6,22924.73,12,3,0,3.7,2,1,0.0,N
CUS00818,30.0,Female,Imo,mobile,Card,food,50122.98,16,3132.69,26,2,6,2.6,5,2,1.2,Y
CUS00819,60.0,f,Delta,mobile,Card,Fashion,46547.79,8,5818.47,60,1,0,4.0,4 days,0,0.0,False
CUS00820,60.0,female,Bauchi,Mobile,card,electronics,6686203.999999999,8,8357.75,81,0,5,3.7,2,1,0.2,yes
CUS00821,28.0,F,Lagos,Mobile,Cash,Home,9725065.0,19,5118.46,1,0,2,4.1,3,0,0.8,NO
CUS00822,64.0,Male,Kaduna,mobile,card,Food,82422.83,1,82422.83,39,0,2,4.7,,0,2.5,0
CUS00823,40.0,Male,Bauchi,tablet,Card,Beauty,10966301.0,11,9969.36,53,3,3,3.2,1,0,2.4,yes
CUS00824,33.0,Female,Imo,mobile,USSD,Auto,24722.98,16,1545.19,41,0,4,2.6,5,1,1.0,0
CUS00825,48.0,female,Rivers,Mobile,ussd,Food,51592.61,6,8598.77,1,1,1,4.3,3,0,0.0,no
CUS00826,28.0,Female,Imo,desktop,USSD,Food,79780.13,12,6648.34,60,0,1,4.3,1,2,4.2,no
CUS00827,33.0,F,Borno,Mobile,ussd,Food,170404.93,3,56801.64,90,2,4,3.6,3,2,1.6,YES
CUS00828,25.0,female,Abuja,Desktop,Transfer,Beauty,79878.44,4,19969.61,48,0,0,5.0/5,2,2,0.3,0
CUS00829,210.0,Male,Rivers,Mobile,Bank Transfer,Fashion,133835.0,9,14870.56,14,0,1,,7,1,2.4,No
CUS00830,57.0,male,Lagos,Mobile,card,FASHION,86734.98,11,7885.0,29,0,9,2.6 stars,2,1,2.3,no
CUS00831,21.0,Male,Kano,Mobile,Transfer,Home,63235.36,13,4864.26,98,0,1,3.9,1,0,1.5,N
CUS00832,42.0,f,Delta,Desktop,Transfer,Sports,,15,4926.49,72,1,5,2.8 stars,5,1,2.2,yes
CUS00833,20.0,M,Bauchi,Mobile,transfer,Electronics,77421.11,7,11060.16,64,0,1,4.0,2,1,0.3,N
CUS00834,49.0,Male,Delta,Desktop,Bank Transfer,Sports,112164.06,13,8628.0,55,4,4,2.7,2,1,3.1,Yes
CUS00835,20.0,Female,Oyo,mobile,USSD,Electronics,146857.51,6,24476.25,25,0,4,3.1,5,2,0.5,YES
CUS00836,44.0,M,Imo,Tablet,Transfer,Electronics,101185.64,12,8432.14,38,0,5,5.0,1,0,1.1,NO
CUS00837,46.0,female,Kaduna,Desktop,Bank Transfer,Beauty,138418.5,9,15379.83,42,1,2,3.1,1-2 days,0,3.0,NO
CUS00838,49.0,female,Kano,MOBILE,transfer,Food,41584.46,10,4158.45,61,0,6,2.7,7,1,3.8,True
CUS00839,36.0 years,male,Oyo,Mobile,USSD,Beauty,66341.63,10,6634.16,90,0,1,4.7,5,0,4.4,False
CUS00840,38.0,Male,Imo,mobile,Cash,Electronics,52406.39,1,52406.39,78,0,3,2.4,3,0,3.6,YES
CUS00841,22.0,Male,Anambra,Mobile,Transfer,Food,99150.01,2,49575.0,2,0,3,2.8,3-4 days,1,1.5,NO
CUS00842,35.0,Male,Kaduna,Mobile,transfer,Fashion,68846.87,8,8605.86,51,0,0,4.1,5,0,0.0,No
CUS00843,45.0,F,Rivers,mobile,USSD,N/A,117839.78,1,117839.78,67,3,2,4.4/5,5,2,4.1,True
CUS00844,59.0,FEMALE,Abuja,mobile,nan,Beauty,NGN43104.92,12,3592.08,63,1,3,4.7,2 days,0,4.1,Y
CUS00845,39.0,M,Bauchi,Phone,Cash,Home,86936.39,12,7244.7,26,2,2,2.8,4,2,1.0,1
CUS00846,38.0,Male,Borno,mobile,Cash,Fashion,115908.61,9,12878.73,132,1,7,4.1,2 days,1,3.4,NO
CUS00847,23.0,F,Lagos,Laptop,card,Electronics,500.0,2,250.0,6,2,1,3.0,3,0,1.5,NO
CUS00848,18.0,MALE,Lagos,Mobile,POS,food,180473.41,14,12890.96,12,0,5,2.9,4,0,4.3,NO
CUS00849,22.0,female,Rivers,Mobile,Bank Transfer,Fashion,72258.17,18,4014.34,52,0,4,4.7/5,3,0,1.2,no
CUS00850,58.0,FEMALE,Enugu,Mobile,Cash,Food,500.0,8,62.5,108,2,2,3.0/5,5,0,5.0,True
CUS00851,29.0,Female,Lagos,Mobile,ussd,Sports,92114.23,10,9211.42,19,0,1,3.8,4,2,3.2,0
CUS00852,43.0,Male,Bauchi,mobile,card,Electronics,86504.96,9,9611.66,37,3,1,3.7,1,0,4.7,no
CUS00853,63.0,FEMALE,Rivers,mobile,Cash,Auto,81314.75,10,8131.48,77,3,1,2.4,1,2,1.3,yes
CUS00854,51.0,male,Kano,Mobile,Transfer,Beauty,129603.6,7,18514.8,44,0,0,4.5,3,0,2.6,0
CUS00855,31.0,Female,Lagos,PC,Cash,Fashion,118635.02,7,16947.86,34,0,0,4.1,7,1,0.5,0
CUS00856,43.0,female,Delta,MOBILE,Transfer,Electronics,98404.43,12,8200.37,61,0,0,1.5,2,0,3.3,0
CUS00857,62.0,MALE,Rivers,Mobile,POS,Fashion,105257.0,19,5539.84,53,0,5,3.8,3 days,0,3.3,0
CUS00858,44.0,male,Bauchi,Mobile,Transfer,electronics,80303.87,1,80303.87,75,0,4,27.0,2,0,5.6,Y
CUS00859,26.0,male,Delta,Mobile,N/A,Home,164897.09,7,23556.73,83,1,4,4.6/5,2,0,2.7,1
CUS00860,43.0,Female,Kaduna,Mobile,card,Fashion,,2,9218.09,54,0,4,2.1,4,0,3.1,Y
CUS00861,64.0,F,Kaduna,Mobile,transfer,Electronics,91284.33,15,6085.62,53,1,3,3.1,6,0,1.3,YES
CUS00862,39.0,F,Lagos,mobile,card,Home,NGN87926.11,5,17585.22,51,1,5,3.9,4,1,2.8,N
CUS00863,64.0,MALE,Delta,Mobile,Card,Beauty,121597.62,1,121597.62,59,0,1,3.6,2,2,1.4,N
CUS00864,47.0,MALE,Abuja,Desktop,USSD,Food,47026.58,11,4275.14,46,3,3,4.3,9,1,2.2,1
CUS00865,60.0,MALE,Imo,Laptop,Card,Food,6534.73,16,408.42,44,1,4,2.0,4,2,2.3,1
CUS00866,34.0,Male,Kaduna,desktop,transfer,Fashion,92057.04,11,8368.82,80,2,0,5.0,2,1,1.5,False
CUS00867,43.0,female,Abuja,PC,USSD,Home,97655.37,9,10850.6,90,0,9,4.0,6,1,2.1,YES
CUS00868,53.0,female,Kano,Mobile,Debit Card,food,152031.97,10,15203.2,1,1,3,4.9,3,0,1.4,no
CUS00869,18.0,male,Rivers,Desktop,Transfer,Fashion,27833.71,15,1855.58,45,2,3,4.4,7,1,1.4,NO
CUS00870,25.0,female,Imo,mobile,Transfer,Beauty,₦136961.22,3,45653.74,24,0,5,3.5,2,1,3.6,No
CUS00871,52.0,MALE,Oyo,Mobile,USSD,Food,191533.65,7,27361.95,35,4,4,2.2,6,2,2.3,1
