,CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned,SatisfactionIndex,LoyaltyIndex
564,CUS00565,53,Male,Kaduna,Mobile,Debit card,Fashion,68475.82,14,4891.13,74,1,0,2.8,1,0,0.9,No,1.4,2.52
565,CUS00566,29,Male,Kaduna,Desktop,Debit card,Electronics,97940.38,1,97940.38,7,1,0,4.2,2,1,1.1,No,1.4,4.62
566,CUS00567,58,Male,Oyo,Laptop,Bank transfer,Electronics,32617.72,18,1812.1,64,0,2,3.9,6,0,0.0,No,0.65,0.0
567,CUS00568,36,Male,Bauchi,Mobile,POS,Fashion,68890.43,21,3280.5,114,3,0,2.2,3,1,0.0,Yes,0.367,0.0
568,CUS00569,29,Male,Delta,Phone,USSD,Electronics,46317.39,4,11579.35,76,0,4,2.6,6,0,2.4,Yes,0.433,6.24
569,CUS00570,26,Male,Anambra,Mobile,Cash,Food,44924.4,7,6417.77,87,3,3,4.6,3,1,3.4,Yes,0.767,15.64
570,CUS00571,24,Female,Enugu,Mobile,Debit card,Home,87885.06,7,12555.01,51,0,3,3.8,2,0,3.3,No,1.9,12.54
571,CUS00572,45,Female,Enugu,Mobile,Bank transfer,Fashion,145269.7,13,11174.59,74,0,1,2.9,3,0,0.0,No,0.967,0.0
572,CUS00573,31,Male,Kaduna,Mobile,Bank transfer,Food,54105.76,2,27052.88,23,1,6,2.6,2,0,1.6,No,0.867,4.16
573,CUS00574,48,Female,Oyo,Mobile,Bank transfer,Fashion,137351.92,9,15261.32,68,1,8,3.0,2,0,0.3,No,1.0,0.9
574,CUS00575,36,Male,Rivers,Mobile,USSD,Beauty,133095.65,5,26619.13,64,1,2,3.1,4,0,2.2,No,0.62,6.82
575,CUS00576,64,Male,Kano,Desktop,Bank transfer,Fashion,27130.01,9,3014.45,53,0,3,2.7,5,0,1.4,Yes,0.54,3.78
576,CUS00577,33,Male,Kano,Pc,Bank transfer,Auto,36021.49,7,5145.93,84,0,3,1.8,1,1,2.9,Yes,1.8,5.22
577,CUS00578,22,Female,Kaduna,Desktop,Bank transfer,Electronics,200222.63,8,25027.83,28,0,2,4.6,3,1,2.0,No,1.533,9.2
578,CUS00579,52,Female,Rivers,Mobile,Debit card,Home,163791.67,5,32758.33,39,0,1,4.5,2,0,0.0,No,2.25,0.0
579,CUS00580,29,Female,Borno,Desktop,Bank transfer,Beauty,83581.67,5,16716.33,47,2,0,2.2,2,1,0.5,Yes,0.55,1.1
580,CUS00581,42,Male,Borno,Mobile,Debit card,Fashion,96581.79,9,10731.31,14,1,0,3.6,4,1,2.0,No,0.72,7.2
581,CUS00582,38,Female,Kaduna,Mobile,POS,Electronics,56611.91,12,4717.66,51,1,3,2.6,2,0,2.1,Yes,0.867,5.46
582,CUS00583,53,Female,Kano,Desktop,Bank transfer,Beauty,104455.87,5,20891.17,1,0,1,3.2,6,0,0.0,No,0.533,0.0
583,CUS00584,40,Male,Rivers,Pc,Debit card,Electronics,52726.81,3,17575.6,76,0,0,3.2,6,1,0.0,No,0.533,0.0
584,CUS00585,33,Female,Bauchi,Mobile,Debit card,Food,500.0,11,45.45,46,0,3,3.1,6,1,2.1,Yes,0.517,6.51
585,CUS00586,56,Male,Oyo,Desktop,Bank transfer,Food,217428.06,7,31061.15,29,0,2,5.0,3,0,0.0,No,1.667,0.0
586,CUS00587,62,Female,Enugu,Desktop,USSD,Electronics,85949.17,12,7162.43,19,0,5,3.1,2,0,0.0,No,1.55,0.0
587,CUS00588,59,Male,Delta,Pc,Bank transfer,Fashion,34101.97,3,11367.32,37,0,3,2.7,4,2,1.3,Yes,0.675,3.51
588,CUS00589,56,Male,Abuja,Mobile,Debit card,Fashion,81972.51,1,81972.51,65,0,0,2.7,3,2,1.3,Yes,0.9,3.51
589,CUS00590,31,Male,Oyo,Mobile,Debit card,Food,36640.25,5,7328.05,61,1,0,4.5,2,1,0.7,No,1.5,3.15
590,CUS00591,48,Male,Bauchi,Mobile,Debit card,Fashion,49794.07,4,12448.52,23,0,1,1.8,1,1,0.9,No,1.8,1.62
591,CUS00592,43,Male,Imo,Mobile,Debit card,Food,123392.44,7,17627.49,19,1,1,2.7,3,2,2.0,Yes,0.675,5.4
592,CUS00593,52,Female,Kano,Desktop,Bank transfer,Home,96136.62,4,24034.16,64,0,4,4.9,3,2,0.9,No,1.633,4.41
593,CUS00594,40,Female,Bauchi,Mobile,Bank transfer,Fashion,84565.1,11,7687.74,23,0,2,3.7,5,0,2.1,No,0.74,7.77
594,CUS00595,46,Male,Imo,Mobile,Bank transfer,Food,124553.38,6,20758.9,46,0,5,3.7,5,0,1.4,No,0.74,5.18
595,CUS00596,89,Female,Kaduna,Mobile,Debit card,Home,106627.39,8,13328.42,48,0,0,5.0,6,0,2.3,No,0.833,11.5
596,CUS00597,28,Male,Rivers,Desktop,Debit card,Electronics,150095.35,8,18761.92,54,0,4,3.7,1,4,3.3,No,3.7,12.21
597,CUS00598,35,Female,Enugu,Desktop,Bank transfer,Sports,64306.33,8,8038.29,70,2,4,2.8,4,0,3.3,Yes,0.467,9.24
598,CUS00599,64,Male,Anambra,Desktop,Debit card,Home,65666.43,7,9380.92,7,1,0,3.2,2,0,3.9,No,1.067,12.48
599,CUS00600,29,Female,Kaduna,Mobile,Debit card,Electronics,26450.08,10,2645.01,1,1,5,2.4,1,0,3.3,No,1.2,7.92
600,CUS00601,26,Female,Oyo,Desktop,Debit card,Food,65695.87,4,16423.97,27,0,3,4.8,3,1,2.4,No,1.6,11.52
601,CUS00602,27,Female,Kaduna,Mobile,Bank transfer,Electronics,128414.65,14,9172.48,99,0,3,4.1,6,0,1.3,Yes,0.683,5.33
602,CUS00603,61,Male,Oyo,Mobile,Bank transfer,Books,143499.43,6,23916.57,105,0,1,4.6,3,0,1.4,No,1.533,6.44
603,CUS00604,34,Male,Anambra,Mobile,Bank transfer,Fashion,128213.73,1,128213.73,99,1,5,4.7,7,0,0.7,No,0.588,3.29
604,CUS00605,43,Female,Lagos,Pc,Debit card,Fashion,4261.37,8,532.67,39,0,0,3.1,5,1,2.0,No,0.62,6.2
605,CUS00606,24,Female,Imo,Mobile,Bank transfer,Home,133741.53,3,44580.51,1,1,4,2.6,4,2,3.0,Yes,0.52,7.8
606,CUS00607,63,Female,Enugu,Mobile,Debit card,Books,2266.66,11,206.06,1,0,4,3.4,6,0,0.9,No,0.567,3.06
607,CUS00608,30,Male,Delta,Desktop,USSD,Fashion,125415.28,19,6600.8,26,2,1,2.6,4,0,1.9,No,0.433,4.94
608,CUS00609,57,Female,Delta,Desktop,Bank transfer,Food,68449.7,4,17112.42,39,2,6,3.7,2,0,2.1,No,0.925,7.77
609,CUS00610,59,Male,Imo,Tablet,Debit card,Sports,116614.0,9,12957.11,84,0,3,4.6,7,1,2.3,No,0.657,10.58
610,CUS00611,26,Male,Abuja,Mobile,USSD,Books,25039.82,1,25039.82,71,0,4,3.3,4,0,1.2,No,0.825,3.96
611,CUS00612,44,Male,Bauchi,Mobile,Bank transfer,Electronics,137702.54,10,13770.25,51,0,0,3.6,4,1,0.9,No,0.9,3.24
612,CUS00613,19,Female,Lagos,Desktop,Bank transfer,Food,19076.14,3,6358.71,18,0,7,3.4,2,2,1.0,No,1.7,3.4
613,CUS00614,22,Female,Imo,Desktop,USSD,Electronics,54919.53,4,13729.88,16,0,0,4.3,6,0,2.8,No,0.717,12.04
614,CUS00615,46,Female,Delta,Mobile,Debit card,Fashion,40085.74,2,20042.87,52,4,5,2.8,5,0,1.9,Yes,0.311,5.32
615,CUS00616,54,Female,Kaduna,Mobile,Debit card,Auto,6057.18,11,550.65,65,1,1,1.3,5,1,1.4,Yes,0.217,1.82
616,CUS00617,55,Female,Bauchi,Mobile,Bank transfer,Beauty,89253.74,13,6865.67,56,3,1,4.0,2,0,2.4,No,0.8,9.6
617,CUS00618,36,Female,Lagos,Phone,Bank transfer,Food,166274.01,8,20784.25,13,2,4,4.5,5,0,1.4,No,0.643,6.3
618,CUS00619,25,Male,Rivers,Laptop,Bank transfer,Fashion,217428.06,3,72476.02,64,0,5,3.9,5,1,3.7,No,0.78,14.43
619,CUS00620,62,Female,Rivers,Mobile,Bank transfer,Beauty,89372.01,15,5958.13,57,0,0,2.9,2,1,0.5,No,1.45,1.45
620,CUS00621,18,Male,Bauchi,Mobile,Bank transfer,Home,135250.66,4,33812.66,12,1,5,2.4,1,0,1.7,No,1.2,4.08
621,CUS00622,39,Female,Imo,Mobile,Debit card,Food,95444.26,1,95444.26,21,1,5,3.5,5,0,0.0,No,0.583,0.0
622,CUS00623,34,Male,Oyo,Mobile,Bank transfer,Sports,107449.74,10,10744.97,65,0,1,3.6,1,0,1.5,No,3.6,5.4
623,CUS00624,24,Female,Oyo,Desktop,Debit card,Home,69603.31,2,34801.66,37,0,6,3.4,4,0,0.0,No,0.85,0.0
624,CUS00625,89,Female,Kaduna,Mobile,Bank transfer,Home,93778.46,12,7814.87,92,5,0,5.0,3,1,3.1,Yes,0.625,15.5
625,CUS00626,62,Female,Lagos,Desktop,Debit card,Electronics,109186.54,6,18197.76,60,0,1,2.6,6,0,3.1,No,0.433,8.06
626,CUS00627,21,Female,Lagos,Mobile,USSD,Electronics,58969.31,11,5360.85,30,0,3,5.0,3,0,3.2,No,1.667,16.0
627,CUS00628,53,Female,Bauchi,Mobile,Bank transfer,Food,81512.76,15,5434.18,44,1,1,3.5,6,0,2.0,No,0.5,7.0
628,CUS00629,23,Female,Kano,Desktop,Debit card,Fashion,82370.64,1,82370.64,46,0,3,1.7,2,0,0.7,Yes,0.85,1.19
629,CUS00630,48,Female,Rivers,Mobile,USSD,Fashion,122188.15,5,24437.63,23,1,3,3.3,5,1,0.8,No,0.55,2.64
630,CUS00631,36,Male,Lagos,Mobile,Bank transfer,Food,37028.55,7,5289.79,17,2,2,4.5,8,0,4.3,Yes,0.45,19.35
631,CUS00632,61,Male,Bauchi,Laptop,Bank transfer,Electronics,82680.6,15,5512.04,66,0,4,3.1,1,1,4.2,No,3.1,13.02
632,CUS00633,56,Female,Anambra,Desktop,Bank transfer,Food,171040.25,4,42760.06,70,0,2,2.0,4,0,2.2,No,0.5,4.4
633,CUS00634,44,Female,Abuja,Mobile,Bank transfer,Home,137382.71,5,27476.54,63,0,3,3.3,9,0,1.2,No,0.367,3.96
634,CUS00635,27,Male,Anambra,Phone,Debit card,Electronics,145713.06,10,14571.31,90,0,5,2.6,4,1,4.1,Yes,0.65,10.66
635,CUS00636,43,Female,Enugu,Laptop,Debit card,Food,86099.43,5,17219.89,28,3,4,4.0,4,3,1.0,Yes,0.571,4.0
636,CUS00637,36,Male,Imo,Mobile,Debit card,Food,99444.89,8,12430.61,95,2,4,5.0,5,0,2.3,Yes,0.714,11.5
637,CUS00638,56,Female,Kaduna,Mobile,Bank transfer,Books,130100.63,1,130100.63,17,1,0,2.4,4,0,4.0,Yes,0.48,9.6
638,CUS00639,20,Male,Lagos,Desktop,USSD,Fashion,155211.5,19,8169.03,14,0,4,2.8,1,1,0.7,No,2.8,1.96
639,CUS00640,89,Male,Enugu,Desktop,Bank transfer,Beauty,500.0,1,500.0,1,0,1,5.0,6,0,3.2,No,0.833,16.0
640,CUS00641,89,Female,Delta,Desktop,Bank transfer,Fashion,25805.14,6,4300.86,31,1,0,2.6,1,1,2.8,No,1.3,7.28
641,CUS00642,45,Female,Enugu,Desktop,Cash,Food,143924.98,8,17990.62,29,1,2,2.4,3,0,1.9,No,0.6,4.56
642,CUS00643,37,Female,Bauchi,Desktop,POS,Books,72539.98,17,4267.06,60,0,1,2.3,6,1,0.5,Yes,0.383,1.15
643,CUS00644,45,Male,Lagos,Desktop,Bank transfer,Books,54772.56,1,54772.56,52,0,4,3.9,3,0,0.9,No,1.3,3.51
644,CUS00645,25,Female,Abuja,Mobile,Debit card,Fashion,28562.76,17,1680.16,9,0,4,3.8,2,2,2.4,No,1.9,9.12
645,CUS00646,58,Male,Imo,Mobile,Debit card,Fashion,60024.25,11,5456.75,33,0,0,2.8,5,0,0.0,No,0.56,0.0
646,CUS00647,56,Female,Bauchi,Mobile,Debit card,Beauty,217428.06,10,21742.81,33,0,1,3.5,2,0,2.2,No,1.75,7.7
647,CUS00648,89,Male,Bauchi,Mobile,POS,Food,179099.24,3,59699.75,1,0,0,5.0,1,1,2.8,No,5.0,14.0
648,CUS00649,20,Male,Kaduna,Desktop,Debit card,Beauty,83990.38,10,8399.04,15,0,2,2.5,4,0,3.5,No,0.625,8.75
649,CUS00650,43,Female,Kaduna,Desktop,Bank transfer,Sports,82392.23,4,20598.06,21,2,3,1.5,3,1,0.0,Yes,0.3,0.0
650,CUS00651,45,Male,Rivers,Tablet,Bank transfer,Beauty,111463.45,14,7961.68,88,0,2,4.0,1,0,4.0,No,4.0,16.0
651,CUS00652,42,Female,Rivers,Phone,Bank transfer,Food,128305.53,3,42768.51,50,1,1,3.4,5,0,4.5,Yes,0.567,15.3
652,CUS00653,50,Female,Oyo,Tablet,Bank transfer,Beauty,127564.97,7,18223.57,64,1,5,2.8,4,1,2.6,No,0.56,7.28
653,CUS00654,55,Male,Kano,Desktop,Debit card,Fashion,133312.99,5,26662.6,1,2,0,4.2,3,0,0.4,No,0.84,1.68
654,CUS00655,23,Male,Lagos,Mobile,Debit card,Auto,56611.95,3,18870.65,80,2,5,4.3,3,0,1.5,Yes,0.86,6.45
655,CUS00656,61,Male,Lagos,Mobile,Bank transfer,Beauty,71595.99,11,6508.73,84,0,1,1.3,4,1,1.9,Yes,0.325,2.47
656,CUS00657,62,Male,Borno,Mobile,USSD,Electronics,119606.42,10,11960.64,1,0,2,2.8,6,0,2.4,Yes,0.467,6.72
657,CUS00658,49,Female,Enugu,Mobile,USSD,Books,61267.49,14,4376.25,23,0,1,5.0,3,1,2.0,No,1.667,10.0
658,CUS00659,62,Female,Lagos,Desktop,Bank transfer,Fashion,84770.2,1,84770.2,59,0,6,4.1,5,1,2.4,Yes,0.82,9.84
659,CUS00660,64,Male,Lagos,Mobile,Bank transfer,Food,102944.37,13,7918.8,64,0,0,4.2,5,1,1.9,No,0.84,7.98
660,CUS00661,38,Female,Kano,Mobile,Bank transfer,Food,120333.33,20,6016.67,24,1,3,4.7,5,2,2.4,No,0.783,11.28
661,CUS00662,33,Male,Delta,Mobile,USSD,Electronics,5004.36,5,1000.87,35,1,4,3.5,4,1,1.3,Yes,0.7,4.55
662,CUS00663,38,Female,Rivers,Mobile,Debit card,Beauty,117163.55,17,6891.97,27,1,0,4.3,2,2,1.5,No,1.433,6.45
663,CUS00664,28,Male,Rivers,Laptop,Bank transfer,Electronics,74482.42,6,12413.74,48,2,1,4.2,3,1,1.1,No,0.84,4.62
664,CUS00665,54,Female,Abuja,Mobile,POS,Fashion,116835.6,1,116835.6,80,3,2,4.0,4,0,4.9,Yes,0.571,19.6
665,CUS00666,53,Female,Lagos,Tablet,Bank transfer,Fashion,119961.93,6,19993.66,21,1,1,3.2,7,2,4.2,Yes,0.4,13.44
666,CUS00667,52,Female,Kano,Mobile,POS,Fashion,157356.18,13,12104.32,75,2,1,3.7,3,1,2.8,Yes,0.74,10.36
667,CUS00668,36,Male,Imo,Mobile,Debit card,Food,145905.41,3,48635.14,21,0,2,2.9,5,0,4.0,Yes,0.58,11.6
668,CUS00669,37,Male,Rivers,Mobile,Bank transfer,Food,145595.72,4,36398.93,19,2,4,3.5,3,1,3.2,No,0.7,11.2
669,CUS00670,35,Male,Kano,Mobile,POS,Books,149965.16,10,14996.52,69,2,2,2.3,4,2,2.3,Yes,0.383,5.29
670,CUS00671,64,Female,Anambra,Mobile,Bank transfer,Food,98112.05,8,12264.01,72,2,5,2.7,7,1,0.0,Yes,0.3,0.0
671,CUS00672,58,Female,Delta,Mobile,Bank transfer,Fashion,86448.33,10,8644.83,70,1,1,3.2,5,2,1.6,Yes,0.533,5.12
672,CUS00673,31,Female,Lagos,Mobile,Cash,Fashion,124276.77,9,13808.53,5,0,0,2.6,1,2,1.5,No,2.6,3.9
673,CUS00674,32,Male,Abuja,Mobile,Debit card,Beauty,117943.64,10,11794.36,31,0,6,3.0,2,1,0.3,Yes,1.5,0.9
674,CUS00675,48,Female,Enugu,Mobile,Bank transfer,Electronics,71092.02,5,14218.4,69,0,1,3.3,6,0,0.0,No,0.55,0.0
675,CUS00676,18,Male,Rivers,Mobile,Bank transfer,Sports,103217.05,9,11468.56,46,3,0,3.9,4,0,2.7,Yes,0.557,10.53
676,CUS00677,20,Female,Anambra,Mobile,Bank transfer,Beauty,83420.66,3,27806.89,12,0,0,4.4,1,1,2.5,No,4.4,11.0
677,CUS00678,33,Male,Imo,Tablet,Bank transfer,Home,46573.02,14,3326.64,58,2,5,3.0,3,1,0.2,Yes,0.6,0.6
678,CUS00679,40,Female,Kano,Desktop,Debit card,Fashion,143070.73,4,35767.68,23,2,2,4.8,5,1,0.9,No,0.686,4.32
679,CUS00680,28,Male,Kaduna,Mobile,Debit card,Fashion,87483.97,13,6729.54,98,0,2,4.4,5,1,3.7,No,0.88,16.28
680,CUS00681,29,Male,Bauchi,Desktop,Debit card,Food,177191.87,6,29531.98,91,2,2,4.0,4,1,0.7,Yes,0.667,2.8
681,CUS00682,27,Male,Lagos,Mobile,USSD,Fashion,217428.06,9,24158.67,63,0,5,3.7,8,1,2.3,No,0.462,8.51
682,CUS00683,49,Female,Lagos,Phone,Debit card,Electronics,80315.08,5,16063.02,85,0,2,3.8,5,0,1.7,No,0.76,6.46
683,CUS00684,33,Female,Anambra,Mobile,Debit card,Fashion,86468.75,2,43234.38,46,0,7,4.7,3,2,2.8,No,1.567,13.16
684,CUS00685,25,Male,Kano,Mobile,Debit card,Electronics,136182.15,1,136182.15,67,0,3,4.7,2,0,0.7,No,2.35,3.29
685,CUS00686,55,Male,Oyo,Desktop,Bank transfer,Food,102976.12,2,51488.06,89,1,5,4.8,2,2,2.1,No,1.6,10.08
686,CUS00687,43,Male,Lagos,Desktop,Bank transfer,Electronics,98971.27,6,16495.21,52,1,4,3.5,4,0,2.3,Yes,0.7,8.05
687,CUS00688,41,Male,Oyo,Mobile,Debit card,Electronics,34273.13,9,3808.13,37,1,2,4.1,3,2,2.3,Yes,1.025,9.43
688,CUS00689,45,Female,Imo,Tablet,Bank transfer,Food,32937.64,13,2533.66,1,1,1,4.8,7,1,2.1,No,0.6,10.08
689,CUS00690,25,Female,Kaduna,Mobile,POS,Food,99512.71,5,19902.54,42,0,3,2.9,6,1,2.5,No,0.483,7.25
690,CUS00691,45,Female,Anambra,Desktop,Bank transfer,Electronics,23615.23,3,7871.74,69,0,4,3.2,5,1,5.3,Yes,0.64,16.96
691,CUS00692,53,Male,Kano,Mobile,USSD,Food,61065.5,1,61065.5,73,1,1,3.5,1,1,5.8,No,1.75,20.3
692,CUS00693,43,Male,Kano,Desktop,Bank transfer,Electronics,107541.28,10,10754.13,60,0,3,4.4,2,0,1.0,No,2.2,4.4
693,CUS00694,25,Male,Borno,Pc,Debit card,Beauty,40795.41,14,2913.96,28,0,5,4.4,6,2,0.0,No,0.733,0.0
694,CUS00695,45,Female,Imo,Mobile,Bank transfer,Fashion,157241.02,14,11231.5,1,2,7,3.3,2,0,2.9,No,0.825,9.57
695,CUS00696,45,Female,Imo,Desktop,Bank transfer,Food,140077.14,11,12734.29,30,3,4,2.0,6,0,2.3,Yes,0.222,4.6
696,CUS00697,54,Male,Delta,Mobile,Bank transfer,Sports,14286.1,11,1298.74,35,3,6,3.7,4,1,3.6,Yes,0.529,13.32
697,CUS00698,58,Male,Bauchi,Tablet,Bank transfer,Electronics,43043.29,16,2690.21,35,1,1,2.6,4,1,2.4,Yes,0.52,6.24
698,CUS00699,53,Female,Rivers,Desktop,Debit card,Home,500.0,9,55.56,63,1,4,2.0,3,1,2.1,Yes,0.5,4.2
699,CUS00700,44,Female,Rivers,Desktop,Cash,Food,49783.39,11,4525.76,104,3,5,2.2,3,0,3.7,Yes,0.367,8.14
700,CUS00701,34,Male,Borno,Desktop,POS,Auto,119487.48,6,19914.58,48,0,1,3.8,4,1,3.9,No,0.95,14.82
701,CUS00702,26,Male,Enugu,Desktop,Debit card,Fashion,66374.73,1,66374.73,38,2,2,4.9,6,0,0.0,No,0.612,0.0
702,CUS00703,50,Female,Abuja,Tablet,Bank transfer,Electronics,105735.88,4,26433.97,37,1,6,3.5,2,2,0.8,Yes,1.167,2.8
703,CUS00704,37,Female,Anambra,Tablet,Bank transfer,Beauty,16494.96,7,2356.42,48,2,1,3.7,3,0,1.8,Yes,0.74,6.66
704,CUS00705,30,Female,Kaduna,Desktop,Bank transfer,Fashion,120908.89,8,15113.61,20,1,0,4.7,4,0,2.1,No,0.94,9.87
705,CUS00706,45,Male,Kano,Pc,Bank transfer,Electronics,60020.08,17,3530.59,48,2,6,2.0,5,0,1.7,Yes,0.286,3.4
706,CUS00707,46,Male,Bauchi,Mobile,Bank transfer,Home,85547.64,8,10693.46,58,1,5,4.0,2,1,2.7,No,1.333,10.8
707,CUS00708,30,Female,Oyo,Mobile,Bank transfer,Electronics,80820.65,13,6216.97,51,0,3,3.5,1,1,3.5,Yes,3.5,12.25
708,CUS00709,63,Female,Anambra,Mobile,Bank transfer,Fashion,217428.06,5,43485.61,58,3,2,4.1,5,2,4.6,Yes,0.512,18.86
709,CUS00710,52,Male,Enugu,Laptop,Bank transfer,Auto,33111.21,6,5518.54,58,0,2,3.0,1,0,2.9,No,3.0,8.7
710,CUS00711,23,Male,Anambra,Desktop,Bank transfer,Electronics,128550.75,1,128550.75,1,2,3,2.7,6,1,0.7,Yes,0.338,1.89
711,CUS00712,35,Male,Enugu,Mobile,Debit card,Fashion,102954.65,4,25738.66,64,0,6,3.6,3,0,1.8,No,1.2,6.48
712,CUS00713,22,Female,Kano,Desktop,Debit card,Fashion,132252.21,10,13225.22,24,2,3,5.0,1,0,1.9,No,1.667,9.5
713,CUS00714,64,Male,Abuja,Mobile,Debit card,Fashion,99609.62,8,12451.2,12,2,7,4.4,3,2,2.8,No,0.88,12.32
714,CUS00715,42,Male,Enugu,Mobile,POS,Fashion,91434.58,12,7619.55,11,1,1,3.0,4,0,2.6,No,0.6,7.8
715,CUS00716,19,Male,Kano,Desktop,USSD,Beauty,7329.52,8,916.19,58,1,2,2.2,2,1,5.1,Yes,0.733,11.22
716,CUS00717,27,Male,Kano,Laptop,Bank transfer,Electronics,72833.5,6,12138.92,38,1,2,1.8,4,1,1.3,Yes,0.36,2.34
717,CUS00718,47,Male,Abuja,Tablet,USSD,Electronics,83767.71,18,4653.76,1,0,0,4.8,5,0,2.6,No,0.96,12.48
718,CUS00719,62,Female,Rivers,Desktop,USSD,Home,172889.82,7,24698.55,59,1,2,2.5,3,1,5.5,Yes,0.625,13.75
719,CUS00720,22,Female,Anambra,Desktop,Bank transfer,Food,115913.05,13,8916.39,1,0,3,3.2,2,0,1.1,No,1.6,3.52
720,CUS00721,50,Male,Borno,Mobile,Debit card,Fashion,154122.75,8,19265.34,49,1,4,4.8,3,2,2.2,No,1.2,10.56
721,CUS00722,18,Male,Lagos,Phone,Bank transfer,Fashion,111889.2,11,10171.75,52,0,7,1.9,6,2,0.6,Yes,0.317,1.14
722,CUS00723,43,Female,Lagos,Desktop,Bank transfer,Home,52991.35,12,4415.95,71,0,3,5.0,7,1,2.1,Yes,0.714,10.5
723,CUS00724,49,Male,Borno,Desktop,Bank transfer,Electronics,90270.59,9,10030.07,98,3,5,3.2,1,3,0.8,Yes,0.8,2.56
724,CUS00725,64,Male,Oyo,Desktop,Bank transfer,Auto,95630.06,1,95630.06,4,2,3,2.4,6,0,3.6,Yes,0.3,8.64
725,CUS00726,28,Female,Imo,Desktop,USSD,Electronics,42738.0,8,5342.25,43,0,6,3.3,4,1,2.2,No,0.825,7.26
726,CUS00727,38,Female,Oyo,Mobile,Bank transfer,Fashion,92123.84,14,6580.27,36,1,7,2.8,6,2,0.6,Yes,0.4,1.68
727,CUS00728,43,Male,Imo,Mobile,Debit card,Food,75740.49,10,7574.05,58,0,4,3.9,2,0,3.3,No,1.95,12.87
728,CUS00729,89,Male,Borno,Mobile,Bank transfer,Food,157252.89,10,15725.29,51,1,1,2.9,1,0,2.3,No,1.45,6.67
729,CUS00730,39,Male,Lagos,Pc,POS,Food,50000.0,1,50000.0,34,0,1,1.6,5,0,2.1,Yes,0.32,3.36
730,CUS00731,44,Female,Kaduna,Mobile,Bank transfer,Fashion,139261.83,4,34815.46,31,2,3,3.3,2,3,0.3,Yes,0.825,0.99
731,CUS00732,30,Female,Lagos,Laptop,USSD,Food,42844.21,10,4284.42,11,0,3,2.1,2,0,2.6,No,1.05,5.46
732,CUS00733,50,Female,Oyo,Mobile,Bank transfer,Sports,23256.44,10,2325.64,74,0,4,3.7,1,0,2.1,No,3.7,7.77
733,CUS00734,51,Male,Bauchi,Tablet,USSD,Electronics,138097.4,14,9864.1,58,1,3,2.3,5,0,1.4,Yes,0.383,3.22
734,CUS00735,58,Male,Borno,Mobile,Debit card,Food,117935.41,7,16847.92,72,0,3,3.0,4,1,0.1,No,0.75,0.3
735,CUS00736,52,Male,Oyo,Mobile,USSD,Electronics,141453.34,8,17681.67,35,1,1,3.7,5,0,1.9,No,0.617,7.03
736,CUS00737,18,Male,Kaduna,Desktop,Bank transfer,Fashion,121031.59,8,15128.95,25,0,3,3.3,5,0,3.8,No,0.66,12.54
737,CUS00738,38,Male,Anambra,Desktop,Debit card,Electronics,177693.03,3,59231.01,12,1,6,3.8,3,1,3.7,No,0.95,14.06
738,CUS00739,23,Male,Imo,Mobile,Bank transfer,Books,110142.57,1,110142.57,55,2,5,4.2,3,0,1.4,Yes,0.84,5.88
739,CUS00740,45,Female,Lagos,Desktop,Bank transfer,Sports,77958.52,10,7795.85,13,0,4,2.3,2,0,0.1,No,1.15,0.23
740,CUS00741,34,Male,Abuja,Mobile,Bank transfer,Beauty,100431.69,8,12553.96,100,0,5,3.4,3,2,1.4,Yes,1.133,4.76
741,CUS00742,22,Female,Bauchi,Desktop,USSD,Electronics,140956.11,4,35239.03,5,1,2,1.0,2,1,1.3,Yes,0.333,1.3
742,CUS00743,48,Female,Kano,Mobile,Debit card,Electronics,49928.11,1,49928.11,53,0,1,3.7,4,1,2.7,No,0.925,9.99
743,CUS00744,22,Male,Kaduna,Mobile,Debit card,Sports,55665.01,11,5060.46,92,1,1,3.2,6,1,1.8,Yes,0.457,5.76
744,CUS00745,55,Male,Oyo,Mobile,Debit card,Fashion,71096.8,6,11849.47,62,1,2,2.5,2,0,0.9,No,0.833,2.25
745,CUS00746,20,Female,Imo,Mobile,POS,Beauty,500.0,10,50.0,50,2,2,3.8,6,2,3.7,Yes,0.475,14.06
746,CUS00747,40,Male,Abuja,Phone,Bank transfer,Beauty,91213.53,17,5365.5,15,0,5,4.7,4,0,2.2,No,1.175,10.34
747,CUS00748,54,Female,Enugu,Mobile,Bank transfer,Fashion,500.0,1,500.0,3,0,2,3.0,4,1,2.7,Yes,0.75,8.1
748,CUS00749,54,Female,Rivers,Desktop,Bank transfer,Food,87387.67,4,21846.92,68,0,1,2.6,1,1,0.0,Yes,2.6,0.0
749,CUS00750,27,Male,Lagos,Mobile,Bank transfer,Auto,123938.04,6,20656.34,90,0,6,3.7,1,2,0.0,No,3.7,0.0
750,CUS00751,27,Female,Rivers,Mobile,Bank transfer,Home,63540.56,15,4236.04,31,1,2,2.2,4,2,0.0,Yes,0.44,0.0
751,CUS00752,36,Male,Kaduna,Mobile,Bank transfer,Electronics,160470.21,1,160470.21,10,0,3,2.8,5,0,1.3,No,0.56,3.64
